종목,심볼번호,고유번호,종목번호,업종,업종코드,WICS,WICS코드,2015_1_avg_salary,2015_2_avg_salary,2015_3_avg_salary,2016_1_avg_salary,2016_2_avg_salary,2016_3_avg_salary,2017_1_avg_salary,2017_2_avg_salary,2017_3_avg_salary,2018_1_avg_salary,2018_2_avg_salary,2018_3_avg_salary,2019_1_avg_salary,2019_2_avg_salary,2019_3_avg_salary,2020_1_avg_salary,2020_2_avg_salary,2020_3_avg_salary,2015_1_employee_num,2015_2_employee_num,2015_3_employee_num,2016_1_employee_num,2016_2_employee_num,2016_3_employee_num,2017_1_employee_num,2017_2_employee_num,2017_3_employee_num,2018_1_employee_num,2018_2_employee_num,2018_3_employee_num,2019_1_employee_num,2019_2_employee_num,2019_3_employee_num,2020_1_employee_num,2020_2_employee_num,2020_3_employee_num,2015_1_자산총계,2015_2_자산총계,2015_3_자산총계,2016_1_자산총계,2016_2_자산총계,2016_3_자산총계,2017_1_자산총계,2017_2_자산총계,2017_3_자산총계,2018_1_자산총계,2018_2_자산총계,2018_3_자산총계,2019_1_자산총계,2019_2_자산총계,2019_3_자산총계,2020_1_자산총계,2020_2_자산총계,2020_3_자산총계,2015_1_부채총계,2015_2_부채총계,2015_3_부채총계,2016_1_부채총계,2016_2_부채총계,2016_3_부채총계,2017_1_부채총계,2017_2_부채총계,2017_3_부채총계,2018_1_부채총계,2018_2_부채총계,2018_3_부채총계,2019_1_부채총계,2019_2_부채총계,2019_3_부채총계,2020_1_부채총계,2020_2_부채총계,2020_3_부채총계,2015_1_자본총계,2015_2_자본총계,2015_3_자본총계,2016_1_자본총계,2016_2_자본총계,2016_3_자본총계,2017_1_자본총계,2017_2_자본총계,2017_3_자본총계,2018_1_자본총계,2018_2_자본총계,2018_3_자본총계,2019_1_자본총계,2019_2_자본총계,2019_3_자본총계,2020_1_자본총계,2020_2_자본총계,2020_3_자본총계,2015_1_매출액,2015_2_매출액,2015_3_매출액,2016_1_매출액,2016_2_매출액,2016_3_매출액,2017_1_매출액,2017_2_매출액,2017_3_매출액,2018_1_매출액,2018_2_매출액,2018_3_매출액,2019_1_매출액,2019_2_매출액,2019_3_매출액,2020_1_매출액,2020_2_매출액,2020_3_매출액,2015_1_당기순이익,2015_2_당기순이익,2015_3_당기순이익,2016_1_당기순이익,2016_2_당기순이익,2016_3_당기순이익,2017_1_당기순이익,2017_2_당기순이익,2017_3_당기순이익,2018_1_당기순이익,2018_2_당기순이익,2018_3_당기순이익,2019_1_당기순이익,2019_2_당기순이익,2019_3_당기순이익,2020_1_당기순이익,2020_2_당기순이익,2020_3_당기순이익,2015_4_자산총계,2016_4_자산총계,2017_4_자산총계,2018_4_자산총계,2019_4_자산총계,2020_4_자산총계,2015_4_부채총계,2016_4_부채총계,2017_4_부채총계,2018_4_부채총계,2019_4_부채총계,2020_4_부채총계,2015_4_자본총계,2016_4_자본총계,2017_4_자본총계,2018_4_자본총계,2019_4_자본총계,2020_4_자본총계,2015_4_매출액,2016_4_매출액,2017_4_매출액,2018_4_매출액,2019_4_매출액,2020_4_매출액,2015_4_당기순이익,2016_4_당기순이익,2017_4_당기순이익,2018_4_당기순이익,2019_4_당기순이익,2020_4_당기순이익,2015_1_시가,2015_2_시가,2015_3_시가,2015_4_시가,2016_1_시가,2016_2_시가,2016_3_시가,2016_4_시가,2017_1_시가,2017_2_시가,2017_3_시가,2017_4_시가,2018_1_시가,2018_2_시가,2018_3_시가,2018_4_시가,2019_1_시가,2019_2_시가,2019_3_시가,2019_4_시가,2020_1_시가,2020_2_시가,2020_3_시가,2020_4_시가
케어젠,A214370,549891,KR7214370009,제약,66,생물공학,G352010,-,-,-,9081500,14219500,20054.5,10730500,19196500,27943000,11217000,18403000,26027000,11025500,16777000,23827000,11386500,22819000,38251500,-,-,-,118,116,115,122,124,126,137,146,148,155,170,166,165,161,177,-,-,-,2.60816E+11,2.64866E+11,2.64281E+11,2.4045E+11,2.42505E+11,2.42579E+11,2.54191E+11,2.57036E+11,2.56328E+11,2.47137E+11,2.47408E+11,2.50352E+11,2.3954E+11,2.14516E+11,2.12776E+11,-,-,-,13750402295,8923836700,7538003133,19459505504,9799163887,10570542216,19246093740,11965784224,12779506866,14882136397,9963955535,10363480864,43878331330,20064509890,18735793218,-,-,-,2.47066E+11,2.55943E+11,2.56743E+11,2.2099E+11,2.32706E+11,2.32009E+11,2.34945E+11,2.4507E+11,2.43548E+11,2.32255E+11,2.37444E+11,2.39989E+11,1.95661E+11,1.94451E+11,1.9404E+11,-,-,-,8316645486,15636688863,7060796049,10079790894,17752250523,11746427147,13692859638,19572892026,12312320442,14059841911,11741462155,10706442398,13959883842,14109751075,14717740205,-,-,-,3575765407,8676897981,1117678573,1647405146,10440938668,5078982080,6564757449,11753689184,4982902661,5295974368,5502311118,2796822341,6998697804,7237855380,6487645923,-,230681994725,221822603101,218938147534,231847040571,216556145567,-,10980927224,11425606293,14266470810,14970961506,11314026520,-,219701067501,210396996808,204671676724,216876079065,205242119047,-,30904870647,46531030175,51211119937,64698623362,60295113424,-,11369732033,18229326873,16251788540,28019473514,31449220782,-,-,-,70400,97120,92160,85680,63760,49120,51600,61760,60400,73520,63280,70480,56240,0,0,0,0,0,70500,62300,70600
삼강엠앤티,A100090,480367,KR7100090000,금속,68,조선,G201065,9403.5,18834250,28463500,9727250,20186000,33130500,9149000,18258500,28907250,11308250,21306500,36785750,9662000,19180000,28283500,10361750,20060250,30962250,352,365,382,376,343,316,305,306,311,267,256,235,247,256,288,288,281,276,-,-,-,-,-,-,-,-,5.33548E+11,5.05681E+11,5.06418E+11,5.12223E+11,5.89023E+11,5.89525E+11,6.25196E+11,5.94977E+11,6.12402E+11,6.24616E+11,-,-,-,-,-,-,-,-,2.91638E+11,2.68012E+11,2.68995E+11,2.63678E+11,3.67665E+11,3.74482E+11,4.07073E+11,3.93657E+11,3.98575E+11,3.94355E+11,-,-,-,-,-,-,-,-,2.4191E+11,2.37669E+11,2.37423E+11,2.48546E+11,2.21358E+11,2.15043E+11,2.18122E+11,2.01319E+11,2.13828E+11,2.30261E+11,-,-,-,-,-,-,-,-,35548582391,34885191896,29203956874,30594399583,57076227300,88447390768,1.05899E+11,1.3872E+11,1.1223E+11,73001962986,-,-,-,-,-,-,-,-,97277113536,-11481162714,-10838779849,-13340747415,-7349852141,-6635334445,-423067966,6884455167,8084306912,2856332193,-,-,530463582518,538058343411,627931343574,660044446686,-,-,281057823881,312366745951,432152490876,426340119488,-,-,249405758637,225691597460,195778852698,233704327198,-,-,123068752891,143966170303,384531743425,427239225830,-,-,96254150620,-60181098972,-37129796614,12245484601,3755,5535,5151,3888,4904,7246,9698,5489,6001,6569,5032,5425,4757,4840,4060,5250,4580,4960,4375,4380,2380,3930,18300,22000
엔케이맥스,A182400,977650,KR7182400002,제약,66,생명과학 도구 및 서비스,G352030,3218428.571,3221000,3130714.286,2957333.333,2940000,2876666.667,3019500,2866666.667,2751500,3161833.333,3229333.333,3185166.667,3152500,3220833.333,3306833.333,3312500,3267833.333,3377333.333,64,69,74,89,96,94,98,108,107,93,97,91,90,127,123,126,131,130,-,-,-,31105918044,27876009020,58046055044,66145922379,63875831457,60249754920,62300014058,82850024844,74649941500,68741389219,1.71702E+11,1.66306E+11,1.75146E+11,1.87048E+11,1.82759E+11,-,-,-,2770884506,2819918511,26951444613,27343171841,28675157256,26262322761,18024693123,37273377288,34587656907,38045963460,46671307328,48031322764,73575437695,81111832552,72357525498,-,-,-,28335033538,25056090509,31094610431,38802750538,35200674201,33987432159,44275320935,45576647556,40062284593,30695425759,1.2503E+11,1.18274E+11,1.0157E+11,1.05936E+11,1.10402E+11,-,-,-,1196625667,847383003,-,1175568158,1084020728,1319539318,1500741668,1606022264,1555673910,2056076784,1866830110,2296018455,2028617069,2314454269,2542592199,-,-,-,-1703333764,-3639135540,-,-1825531105,-4545242027,-4648470184,-2667252886,-5957826774,-6081618064,-4272729333,11823409196,-7146911754,-8950487080,-12840789120,-12078441621,32368511445,67511554239,54044210552,70564687641,182158965194,205307526403,3611097002,26835250882,14094396885,35681002081,74646229507,85306663794,28757414443,40676303357,39949813667,34883685560,107512735687,120000862609,2513084443,6875849190,4829585004,6268827447,8749217674,10371545183,-5373875528,-4837497223,-16631716360,-20453004593,-11429234400,-41439889162,-,-,-,16149,21650,20650,21575,17075,16175,16900,17650,18975,20200,16300,16900,12850,14900,13200,10400,10650,10150,12600,14150,19350
코미코,A183300,997812,KR7183300003,반도체,159,반도체와 반도체 장비,G453010,-,-,-,-,-,-,11321589,22418087,32165472,12496769,23175658,27588860,10500000,42000000,30500000,11000000,22000000,32500000,-,-,-,-,-,-,322,332,352,396,451,468,510,508,496,549,552,550,-,-,-,-,-,-,1.03987E+11,1.08514E+11,1.1821E+11,1.56578E+11,2.065E+11,2.08976E+11,2.40188E+11,2.55516E+11,2.68755E+11,3.05339E+11,3.16012E+11,3.24306E+11,-,-,-,-,-,-,53026255923,51447567371,47449493638,69092997492,1.22202E+11,1.18386E+11,1.36179E+11,1.43835E+11,1.50418E+11,1.77353E+11,1.81335E+11,1.69799E+11,-,-,-,-,-,-,50960399862,57066179320,70760380871,87484585311,84298018335,90590699507,1.04009E+11,1.11681E+11,1.18337E+11,1.27985E+11,1.34677E+11,1.54507E+11,-,-,-,-,-,-,26619751901,29924088540,32996346708,37842431731,41230328145,42375133368,45926601313,43549669584,41747110080,45110362847,49783510226,53585409617,-,-,-,-,-,-,3076786957,4860484267,6448759286,6613114958,7402136259,7255259829,6175028418,7181292020,4854366223,5458369085,3360307566,10520985414,-,93196638840,121072950205,232717204876,292076428000,315096092801,-,53025923058,49106751394,133038229392,169946005497,145592857786,-,40170715782,71966198811,99678975484,122130422503,169503235015,-,93983099201,125056374194,166567372055,173461446037,200828350060,-,10763708693,18816805703,30284917414,22816433004,23314453239,-,-,-,-,-,-,-,-,18700,23500,22850,25600,30700,28000,28700,21100,25800,27600,23950,26950,24350,37650,38450,46600
나노신소재,A121600,439965,KR7121600001,화학,65,화학,G151010,10095375,17494375,28749625,9309000,19354000,28950000,9354000,18500000,27500000,11000000,20500000,30500000,10000000,20500000,29500000,9500000,18500000,26000000,142,154,160,168,165,165,176,178,186,195,195,195,209,198,220,215,214,215,-,-,-,82177249798,81363521088,83495912845,83493574536,85022035263,87066946801,91444199741,91536230549,96445624031,99849415555,1.00928E+11,1.03267E+11,1.05062E+11,1.06027E+11,1.05874E+11,-,-,-,8713379142,6295323205,8176323567,8067839251,7587084473,6648035063,8214175631,6362293936,8790122868,10780422693,10100949225,10508896482,13991956697,14536359829,14322925141,-,-,-,73463870656,75068197883,75319589278,75425735285,77434950790,80418911738,83230024110,85173936613,87655501163,89068992862,90827102296,92757781762,91070024717,91490869249,91550696365,-,-,-,9491362964,9406517379,8823736265,9016121120,9409223563,12825220891,11655841568,11373142642,14559746341,13127989146,12901154662,11146092032,10978452031,11219103690,11920902278,-,-,-,1215662480,1559471968,223035839,483249767,1891096422,2922943851,1771716144,2022263035,2424135008,1881536287,1014976709,1840241943,497848788,618969996,-59698220,83449448425,84239206951,88963511936,98480424107,101893569315,106629092242,9564247802,6650128417,6050112815,9625376367,8105979454,14484410400,73885200623,77589078534,82913399121,88855047740,93787589861,92144681842,43140424550,41111799737,45568866446,52249959664,48892960511,48524487750,7655910698,5940058437,6827888915,7671621233,5801286198,1649534192,11500,22666,23166,22200,16700,15650,16650,15150,12300,15550,15100,16400,17800,19350,16400,14000,18850,18050,14250,15450,10600,20050,34100,36900
하나마이크론,A067310,445054,KR7067310003,반도체,159,반도체와 반도체 장비,G453010,10500000,21080000000,30000000,9000000,19000000,28000000,10000000,20000000,29500000,11000000,23000000,36000000,12500000,24500000,36000000,11500000,27500000,42000000,942,947,924,845,793,825,829,848,888,843,828,786,755,768,799,828,783,737,-,-,-,3.86747E+11,3.96658E+11,4.12838E+11,4.29916E+11,4.58078E+11,4.88487E+11,5.25334E+11,5.45527E+11,5.92517E+11,6.44664E+11,6.62386E+11,6.97458E+11,7.60419E+11,7.59719E+11,7.95065E+11,-,-,-,2.47958E+11,2.52458E+11,2.67444E+11,2.89031E+11,2.90606E+11,3.16926E+11,3.44904E+11,3.60937E+11,4.00262E+11,4.29736E+11,4.27934E+11,4.52739E+11,5.31655E+11,5.24901E+11,5.59146E+11,-,-,-,1.38789E+11,1.442E+11,1.45394E+11,1.40885E+11,1.67472E+11,1.71561E+11,1.8043E+11,1.8459E+11,1.92255E+11,2.14928E+11,2.34452E+11,2.44719E+11,2.28764E+11,2.34818E+11,2.35919E+11,-,-,-,43712302847,54345904626,-,73172664757,83751156179,1.03138E+11,1.06838E+11,1.15266E+11,1.3501E+11,1.21493E+11,1.28128E+11,1.1743E+11,1.20876E+11,1.22855E+11,1.46114E+11,-,-,-,-6985444527,-4481424526,833010852,752822332,2866119230,3756963451,6332993110,9181628690,6340722380,9136512173,10076695908,4960818079,-7097700992,12259896304,2798596097,394754213963,408520469461,511669698076,604901999011,706702383622,764827233841,247365508687,268219543109,338300012250,398651728638,470242762452,518088137568,147388705276,140300926352,173369685826,206250270373,236459621170,246739096273,286239108804,252294497597,365813663569,479948864765,498198003160,539460193111,4463534194,-24516588231,10434647840,21646722095,14505783920,3632689119,9750,8549,6292,5389,4908,5341,6215,4755,4851,4889,4956,5254,5139,4841,4356,3563,3924,4053,3818,5254,3967,4409,8299,8405
비에이치,A090460,447609,KR7090460007,IT부품,160,전자장비와 기기,G452030,2891016.5,2952709,2980181.5,2999906.5,3080500.5,2917898,2396782,2681623,2836456.5,3079703,2498593.5,2701630.5,10766058,24733476.5,-,10851937,17820845,27317679.5,0,801,796,849,844,896,1480,1390,1359,1338,1707,1680,1334,1567,1503,1374,1529,1609,-,-,-,3.47774E+11,3.33564E+11,3.16979E+11,3.45906E+11,3.60715E+11,4.69391E+11,4.10943E+11,4.14572E+11,4.92932E+11,4.41046E+11,4.58943E+11,5.49376E+11,4.89969E+11,4.8914E+11,5.69238E+11,-,-,-,2.42223E+11,2.35123E+11,2.26993E+11,2.40243E+11,2.41209E+11,3.04589E+11,2.72018E+11,2.62395E+11,3.19299E+11,2.37026E+11,2.37165E+11,2.89366E+11,1.931E+11,1.96109E+11,2.42967E+11,-,-,-,1.05552E+11,98440922453,89985861671,1.05662E+11,1.19506E+11,1.64801E+11,1.38925E+11,1.52177E+11,1.73633E+11,2.04019E+11,2.21778E+11,2.6001E+11,2.96868E+11,2.93031E+11,3.26271E+11,-,-,-,1.10471E+11,87516382617,-,1.02595E+11,1.18435E+11,1.90101E+11,1.33996E+11,1.35702E+11,2.72593E+11,1.08398E+11,1.11252E+11,2.64399E+11,1.47977E+11,1.05532E+11,2.36136E+11,-,-,-,-1548944944,-8746923933,-5293583349,-1245030982,9858170390,24080874671,8473659709,15904849824,21810990768,12977093685,9198101248,34827867491,14118160921,-10186801498,28492867396,331915734672,310622425196,519806001803,469756137718,477943795573,561120408493,224360368984,204588370165,367048763148,281845618183,198485725797,244143135882,107555365688,106034055031,152757238655,187910519535,279458069776,316977272611,364623180127,371953544578,691341626549,767882469568,654853721434,721358197178,8692616364,-24498437330,46380928626,81634647434,56601199305,25903845202,4845,3125,2950,2680,2825,2322,5600,7149,9750,16800,22450,27400,18250,24450,18850,16200,19350,19450,18550,20800,16100,19600,21550,21300
초록뱀미디어,A047820,299464,KR7047820006,오락·문화,106,방송과엔터테인먼트,G502020,10707750,23644500,35466750,11833500,25404750,38583500,10664750,17573750,29566000,14042250,27290750,43192750,14491000,22700000,40363500,16219500,28477750,40244750,16,17,17,21,20,20,17,15,15,17,17,16,17,43,21,23,23,26,-,-,-,1.20833E+11,1.22898E+11,1.24331E+11,1.27417E+11,1.18601E+11,1.20585E+11,1.24084E+11,1.43002E+11,1.34018E+11,1.71007E+11,1.8631E+11,1.99298E+11,1.98755E+11,2.17322E+11,3.04046E+11,-,-,-,57642570145,59263431046,57030190546,47531926802,27091072737,29587467930,27164470254,41498246402,34942402253,71555240405,69658117691,72600814711,84203361105,1.07647E+11,1.87689E+11,-,-,-,63190302775,63634947234,67300660466,79884742238,91509921603,90997399157,96919838078,1.01504E+11,99076084765,99451815914,1.16652E+11,1.26697E+11,1.14551E+11,1.09675E+11,1.16357E+11,-,-,-,13032679641,20340359942,30580337099,19771845687,12706474420,10695444848,15435897379,19632991302,10081294973,18812247495,7066644043,17568026583,4521680310,6866701459,10175021960,-,-,-,-1092243227,-2115725982,2061042935,698343692,-219952535,-306811282,13046772796,3932638836,-7692948639,-3266497092,8417555870,-5961435157,241362003,-5828580669,-50551687399,114401923981,124196883638,111076858296,169114745459,186524565455,299149252279,50234792995,51939451929,29174935234,78013738964,80231139399,165723694762,64167130986,72257431709,81901923062,91101006495,106293426056,133425557517,24842314115,105907923197,58844075344,63870939172,48519671414,46740870594,-614222942,4883169385,-13339849294,-15458346751,8243681572,-33784379463,2756,2423,3014,3863,3438,3319,2790,1850,1469,1516,1135,1554,1564,1407,1454,1793,1492,1316,1526,1235,946,1525,3105,2030
코웰패션,A033290,155948,KR7033290008,소매,85,"섬유, 의류, 신발, 호화품",G252060,8500000,14500000,23000000,8500000,15250000,24500000,7750000,15250000,21500000,5500000,17250000,25250000,11000000,19000000,27500000,10250000,18750000,28250000,189,328,327,435,437,390,397,387,401,487,490,488,501,497,510,511,521,534,-,-,-,1.91218E+11,1.95842E+11,2.0225E+11,2.08919E+11,2.10973E+11,2.54215E+11,2.92565E+11,2.91262E+11,3.03661E+11,3.29616E+11,3.53865E+11,3.52394E+11,3.49606E+11,3.68632E+11,3.74464E+11,-,-,-,68593643513,67603264891,70100402724,67696252894,61767521371,95798757205,1.11453E+11,95609021341,98305612262,1.02788E+11,1.15053E+11,1.07538E+11,94028108516,1.03819E+11,98610775033,-,-,-,1.22625E+11,1.28239E+11,1.3215E+11,1.41222E+11,1.49206E+11,1.58416E+11,1.81111E+11,1.95653E+11,2.05355E+11,2.26827E+11,2.38812E+11,2.44857E+11,2.55578E+11,2.64813E+11,2.75853E+11,-,-,-,57117162952,54502471967,57367772611,72136137515,75902040493,63336414422,74140421642,85922825805,77329790830,86022486597,1.05263E+11,88736131657,99845545103,1.15734E+11,88031466284,-,-,-,6059492717,5175286918,5024546746,9542883705,11432490242,9567893453,11959243239,13836837022,10517299779,13583757735,15782516400,10705241570,14142470130,16978947622,15198288309,182134506054,208455921234,273003788836,321841006507,364382589371,372325833936,64502217390,73257224074,100899511116,102625848845,108037612274,83160774966,117632288664,135198697160,172104277720,219215157662,256344977097,289165058970,161476947565,249687565956,309437182033,339376232678,394651165411,426421431264,10442321452,21997926136,46658250201,53350633294,54430695891,60770801119,1480,2515,3400,2930,3355,3040,3080,3240,3080,4150,5380,5360,5100,5550,5210,4570,5450,7590,6050,5340,4695,5530,6160,5650
갤럭시아머니트리,A094480,587457,KR7094480001,소프트웨어,155,IT서비스,G451020,11421000,22895000,34174500,12034500,25339000,37813500,12510000,26746000,39995000,13154000,27536500,40954500,13424500,28963000,43343000,12520500,27238500,40650500,92,99,102,100,106,108,116,126,118,119,122,123,118,120,117,76,124,125,-,-,-,1.37085E+11,1.46284E+11,1.51502E+11,1.50243E+11,1.57624E+11,1.78587E+11,1.91166E+11,2.15899E+11,2.4371E+11,2.13293E+11,2.32419E+11,2.20323E+11,2.33884E+11,2.4856E+11,2.50006E+11,-,-,-,86797660546,94921626223,98865116006,97012542957,1.03E+11,1.1231E+11,1.26636E+11,1.3459E+11,1.61083E+11,1.2987E+11,1.48215E+11,1.34935E+11,1.43364E+11,1.57946E+11,1.59044E+11,-,-,-,50287625012,51362770134,52636575027,53229982309,54623423946,66277911161,64530739254,81308906437,82626296435,83423438003,84203854826,85387503351,90520039055,90613701265,90962699544,-,-,-,12016435083,12832546268,14576905721,16913560668,16778601089,17144641933,18378328757,19320171598,21375795221,22093787776,20787855198,21396022000,21114223878,20127997460,19829513094,-,-,-,1057651637,765005187,1251669325,1932529393,1495649775,1034576714,1127344138,1044668508,1307535876,1148790956,934210281,1183648525,1278226349,775733455,1111953273,124025960304,143345214450,183457161324,229962292901,240358045533,262091504435,77016835284,90045326529,119054050670,146361459734,148992776841,170117757354,47009125020,53299887921,64403110654,83600833167,91365268692,91973747081,39584970743,53853718546,69129594333,81383390831,85556493534,81230421178,1511472349,3679658907,3072893474,4824907880,8838255285,4487483700,7132,6567,6305,4573,4217,5225,4300,4616,5351,5079,5983,5536,4325,3790,3720,2995,3315,3855,3050,3165,2125,3500,3820,3670
안랩,A053800,298270,KR7053800009,소프트웨어,155,소프트웨어,G451030,11078500,22320000,33721500,11138500,22106500,31549500,10996000,22697500,34196500,11619500,23268500,33466000,12131000,24010500,35328500,13340000,26331500,38175500,925,927,928,926,953,961,1033,1067,1096,1106,1120,1175,1126,1169,1202,1193,1192,1189,-,-,-,1.93951E+11,1.99251E+11,1.99792E+11,2.14448E+11,2.1241E+11,2.17968E+11,2.25122E+11,2.34404E+11,2.37944E+11,2.48125E+11,2.47363E+11,2.4811E+11,2.66807E+11,2.7233E+11,2.72788E+11,-,-,-,35310127270,37576964947,34605216967,46031706122,40425121793,40535699920,50402329632,53560729899,49548779577,57467107217,51662047566,47554445455,64746385525,64389902457,59426993641,-,-,-,1.58641E+11,1.61674E+11,1.65187E+11,1.68416E+11,1.71985E+11,1.77433E+11,1.74719E+11,1.80843E+11,1.88395E+11,1.90658E+11,1.95701E+11,2.00555E+11,2.0206E+11,2.0794E+11,2.13361E+11,-,-,-,27492248143,33472016093,37659667343,32851843832,35813774588,39185969190,37601645718,40036105885,39565049766,39401589992,41658850314,43060496119,40408972912,44778499624,42613523110,-,-,-,1632584182,2700123704,3613422623,1982857753,3671616226,5111117517,3164442112,6143716274,7578608392,4076721771,5015141040,4853827788,3271994459,5900699729,5405249751,194606730952,214599051758,223620399175,244773950193,260216803980,280831434651,33259787367,42579161245,39730731470,50374740806,54544804712,63520382342,161346943585,172019890513,183889667705,194399209387,205671999268,217311052309,134452685033,142879621847,150259297165,159815064984,166992214318,178187327249,11919208866,14617499261,16278990338,22845726231,19142259340,18478341256,45600,51100,43300,47000,57900,50800,63000,58800,143700,49900,46400,53500,87100,50500,52600,49600,52300,64400,64000,60400,58000,50400,65900,63000
피에스케이,A319660,1365825,KR7319660007,반도체,159,반도체와 반도체 장비,G453010,-,-,-,-,-,-,-,-,-,-,-,-,-,11500000,24000000,13500000,27000000,37500000,-,-,-,-,-,-,-,-,-,-,-,-,-,260,262,271,276,294,-,-,-,-,-,-,-,-,-,-,-,-,-,2.11844E+11,2.08749E+11,2.54314E+11,2.67879E+11,2.61958E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,35122756433,25345984590,54251524617,61551353731,52107100861,-,-,-,-,-,-,-,-,-,-,-,-,-,1.76722E+11,1.83403E+11,2.00062E+11,2.06328E+11,2.0985E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,50697829858,45480209183,76094749632,64928577252,50878759636,-,-,-,-,-,-,-,-,-,-,-,-,-,4177557803,6292181456,15694255522,6076690147,2999696542,-,-,-,-,223929931623,268588806862,-,-,-,-,36679088877,51209903017,-,-,-,-,187250842746,217378903845,-,-,-,-,154611976517,265729684455,-,-,-,-,14971556321,22259442939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16800,17300,20050,16300,26400,31850,39500
인텔리안테크,A189300,664181,KR7189300007,일반전기전자,72,통신장비,G452010,-,-,-,-,-,-,11833333.33,20833333.33,31833333.33,12666666.67,23500000,34500000,15833333.33,26166666.67,37666666.67,14166666.67,26500000,38666666.67,-,-,-,-,-,-,233,254,249,270,273,283,299,304,311,320,316,303,-,-,-,-,-,-,89480754355,98899874713,98607823239,1.0916E+11,1.16077E+11,1.31668E+11,1.3881E+11,1.46536E+11,1.38672E+11,1.49026E+11,1.62002E+11,1.54081E+11,-,-,-,-,-,-,28681798256,35477978807,33801383519,43939654816,47865703817,57716142505,62286335254,67536494654,56058926215,66457085542,76617214639,71598983680,-,-,-,-,-,-,60798956099,63421895906,64806439720,65219871171,68211640638,73952003737,76523287511,78999681263,82613354412,82569384803,85384791650,82481641122,-,-,-,-,-,-,14863212861,20096302310,19696137512,25875113337,27019173925,27519281445,28692175016,32564298109,24236585392,24963792783,31365310979,22624784417,-,-,-,-,-,-,-2281079706,2740117457,1486749262,1850865585,3213221960,3197036362,2871342539,2940504996,161687694,-1708852079,3558616102,-1485040927,-,98174987749,108632479495,129430896093,137340954489,152810967587,-,34830060081,44180110024,54950616992,58985117781,76127366031,-,63344927668,64452369471,74480279101,78355836708,76683601556,-,77790620465,83722394571,109807238360,117971769760,110104515277,-,6176312782,3415921636,9254308486,7167342555,576879355,-,-,-,-,-,-,-,15487,13192,12953,12236,14865,12380,14244,13384,13240,19789,26863,33269,32026,17590,28967,27867,40869
엔피,A291230,1276901,KR7291230001,사업지원,100,광고,G502010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2829,2795,2781,2884,2877,2788,2733,2740,2754,2781
젬백스,A082270,492894,KR7082270000,기계·장비,70,반도체와 반도체 장비,G453010,8548211.5,17420052.25,33060000,12187500,21749500,27072500,12187500,12722000,37628000,13518000,27904000,39423500,15500000,31107500,44500000,16500000,30000000,37000000,126,124,125,125,117,119,125,141,140,142,151,152,147,145,142,153,143,163,-,-,-,1.76339E+11,2.19003E+11,2.12995E+11,1.14727E+11,1.55169E+11,1.57334E+11,1.63593E+11,1.668E+11,2.03657E+11,1.71439E+11,1.66859E+11,1.32315E+11,1.5509E+11,1.57628E+11,1.58781E+11,-,-,-,84100375212,1.05568E+11,1.05697E+11,29583489702,73704628172,73865374614,97444836262,48974906956,84488550624,60471867790,59694740484,38678661044,26777826392,28182652705,26656372994,-,-,-,92238852577,1.13436E+11,1.07298E+11,85143201588,81464501351,83468669300,66147725592,1.17825E+11,1.19168E+11,1.10968E+11,1.07165E+11,93636691154,1.28313E+11,-,-,-,-,-,23314354974,22283012799,35721716386,9342274955,15145411007,11351966161,9302659589,10559659805,11260417625,10220887643,8858945093,10308923091,14372236514,17623243612,17186221304,-,-,-,-6852598395,-6288855590,-1149341839,-2331570753,4018376719,356209898,-11428510376,13696108163,-6118626700,-6586764061,-9983601067,-14376375840,2371257457,479415254,-1762303697,180232734793,189682338469,159825712847,172592061422,163178085209,158799566102,81056197299,89292800486,93711989604,58781846390,68226154116,23593799352,99176537494,100389537983,66113723243,113810215032,94951931093,-,75073727405,109127634139,47875295766,47239502797,42663507857,65663215045,-9496500316,-40854352668,-12481070370,-13704578761,-92102863539,1635005456,19300,40000,34400,21250,18000,20400,17750,13400,13500,12050,10900,13850,16250,12950,14850,11850,15350,14200,11700,33050,25700,19000,22950,23150
